id_produto,categoria,tamanho_nome,tamanho_descricao,quantidade_fotos,peso_g,comprimento_cm,altura_cm,largura_cm
dca8fff28c213d08f5893aeb47b224b7,automotivo,59.0,703.0,5.0,6050,47,19,23
fb2de9a32cc54074433e9adcc092a20f,relogios_presentes,57.0,706.0,2.0,700,16,12,12
f29675e9d91d8e0451ced31708497904,bebes,41.0,1271.0,1.0,6200,40,35,35
b05fae603a3a28a977633c139cece058,cama_mesa_banho,52.0,235.0,1.0,525,39,14,33
e304baa7e35c6643dc6a3d39bcebe78f,utilidades_domesticas,18.0,54.0,2.0,300,25,10,16
de01db017586d557505e72625f9f49d4,cama_mesa_banho,58.0,696.0,1.0,2600,42,11,36
daef14e7336419f51236c2765332b13f,beleza_saude,54.0,3019.0,1.0,1300,19,19,19
c12f337b7701b3ed6ff08588e9bfed27,telefonia_fixa,49.0,1758.0,1.0,105,14,10,15
9ebcdd5c31b8449a7c4f89971715add2,informatica_acessorios,42.0,1110.0,2.0,275,19,5,16
f77e97047148a84a38320c4a7583a594,climatizacao,56.0,375.0,1.0,1750,20,30,20
94e6d7727bd670351f1a806a221d1dba,cama_mesa_banho,55.0,134.0,2.0,1300,50,5,50
c9c17daba4c29b78df3b2b268528c713,utilidades_domesticas,53.0,362.0,1.0,5250,40,11,23
9d72e48d483b01cd07024793995aa30b,cool_stuff,52.0,330.0,1.0,1700,33,44,19
c72d57da8ba2412527531d97106eb8ef,telefonia,53.0,1311.0,2.0,50,18,6,11
fa9dc7c2009cded2c3956b704762d700,ferramentas_jardim,46.0,121.0,1.0,1100,26,8,26
b532349fe46b38fbc7bb3914c1bdae07,moveis_decoracao,49.0,829.0,1.0,850,20,25,20
946cde79b9ebdfcbd56c52a405cc54dc,,,,,1600,40,6,80
aeaada71da15f2adff3012724f9f662b,brinquedos,40.0,339.0,1.0,6500,60,41,41
e469aee0b4bc4932389a283ab64b0860,automotivo,54.0,212.0,1.0,50,16,8,11
ca49fa5bcc1635cbfcc8bd9b4ce93fdc,moveis_decoracao,42.0,413.0,1.0,450,41,8,31
db5d54ce439fae2ae1f34749ab1acebd,informatica_acessorios,40.0,2502.0,1.0,200,39,9,11
e40fa115d27ea4a80bf2136d5f0cfcd7,eletrodomesticos,60.0,245.0,3.0,350,27,13,17
924c635d837c240da3956f3c28c1e6f4,construcao_ferramentas_iluminacao,44.0,921.0,1.0,700,16,19,16
988117394d514cb9fb1b367714159a67,ferramentas_jardim,58.0,1378.0,1.0,3500,21,23,11
f5f8b37f379db82195a477981fdd5ccd,cama_mesa_banho,31.0,431.0,1.0,200,16,12,11
c7aa6e6a39fc78bf4285e9ec06823bd4,utilidades_domesticas,52.0,404.0,1.0,1350,25,10,20
e6a516eb66cb5fa9e8854ed738bea934,sinalizacao_e_seguranca,37.0,515.0,1.0,400,25,20,15
9592ad22708397a628e1a616131ebbad,moveis_decoracao,31.0,335.0,2.0,900,30,8,23
a7c71ae3c8f9ee009eaf1bdcffa55012,automotivo,59.0,218.0,1.0,150,30,30,30
a4bc24bcb44abb54f2f6214991dcdab0,utilidades_domesticas,59.0,1104.0,2.0,1450,37,11,32
f0a06cc25ae22358b10378bf4dafdf0a,bebes,44.0,513.0,1.0,6450,62,35,52
f524b3f36f5a7a8cecf77fd6083ad6fe,automotivo,60.0,651.0,5.0,2400,64,5,39
8f51204e4a4b73030177a888b66fe910,informatica_acessorios,57.0,1024.0,1.0,450,16,2,11
db24f4b59ec4a5a89de0203cc7ce4287,automotivo,53.0,295.0,3.0,150,24,2,17
bd08d760237826c81c73fd4f6f391290,informatica_acessorios,37.0,499.0,2.0,150,23,2,17
9e1260b3b3b06ad0be8cbbd26e4ec9fc,beleza_saude,46.0,1581.0,1.0,400,24,17,17
d10d49582dba25513691f61dec3a2d8a,esporte_lazer,39.0,190.0,1.0,1058,28,23,22
ed1c1bd7e59e3a26cfce3c9c8e7898ee,esporte_lazer,43.0,458.0,1.0,500,57,14,14
d37129f996d61f0584733221bbdb40bb,telefonia,43.0,43.0,1.0,100,20,20,20
bdc32991fd65235de59b26e8992e9b03,utilidades_domesticas,33.0,2775.0,3.0,1475,24,26,26
b59b3f2a8ef323e661a925415545ed98,esporte_lazer,43.0,1440.0,1.0,2300,31,37,31
f95dcd7b0926e47d0f20a9050aea2e9e,eletronicos,58.0,2053.0,3.0,1535,49,8,21
e18a4f01146e302c11c4ae7a99dd349e,esporte_lazer,53.0,883.0,1.0,228,18,11,17
dcf00c265f631025da14f1a5850bacb7,moveis_decoracao,63.0,406.0,3.0,1300,26,8,22
e64e4ef7b809314306d9c09635d8cd30,pet_shop,59.0,1453.0,1.0,600,20,20,20
8cf897d3f22f0f721c4c5ba6d5708684,climatizacao,50.0,367.0,2.0,7550,45,50,20
ead6d52e3dc075669af5d7a1958b0f07,brinquedos,35.0,729.0,2.0,1400,20,20,20
a868da030ed45f5ae334023aea5273ed,casa_construcao,57.0,354.0,1.0,2850,30,30,30
9dfb2984ab775b6175202b9e9e678641,utilidades_domesticas,41.0,859.0,3.0,750,16,16,16
c5a00e7e34e45fe4c79a38d102248b48,bebes,38.0,820.0,3.0,275,16,11,11
b9e88d457e276521ccb0b226f2f8f18f,fashion_bolsas_e_acessorios,27.0,206.0,4.0,150,18,9,11
f3b5bbdfd20be94cc96583501d2819ce,beleza_saude,39.0,1572.0,1.0,400,30,10,17
ce6d72662579b6ba14f652d777c373d1,eletronicos,50.0,422.0,1.0,125,22,11,16
a6fb3c4f1816d9e2f52ff88e46c114f2,automotivo,53.0,772.0,1.0,2700,38,4,38
c9c364f8f671ccd1d92b3e227fb1bc88,casa_conforto,60.0,162.0,1.0,3300,20,30,46
e2a73ef4fc3f78da8824aaec109a2676,moveis_escritorio,43.0,2139.0,1.0,15700,58,28,58
a6522002275496708586383f7f137ee4,moveis_decoracao,60.0,281.0,2.0,1350,30,5,45
c31ab3cbecdabf9d526d56d47a26c21a,pet_shop,30.0,684.0,1.0,6950,50,19,42
d1c2619dd30b8bc3c63f18ca9692660a,utilidades_domesticas,58.0,786.0,2.0,2600,24,19,24
a5e242d7d26774906928c7c4aa3916bd,utilidades_domesticas,36.0,694.0,1.0,75,11,23,11
b6813bc6cbb96c27b585f558d5b5af4b,esporte_lazer,51.0,833.0,1.0,750,16,16,16
b82c087ce7b4aa8d1d1e7241b0cd666a,cool_stuff,43.0,1520.0,1.0,2000,28,36,27
96717b4e4fba4d6fa1c3d179482afbe7,eletronicos,40.0,399.0,1.0,300,25,7,16
e5403f78625641d4ae41af599772fbfd,perfumaria,41.0,306.0,1.0,366,17,14,16
ac4d8b40fc57f2366c3df122fbc2d353,construcao_ferramentas_construcao,35.0,1275.0,3.0,400,27,11,16
ce6184189a523c1eb5fe5113061780b9,esporte_lazer,59.0,385.0,1.0,1440,23,22,11
f6c72bd6698b579815c80bc85ab5ae14,eletroportateis,58.0,909.0,1.0,5150,41,26,37
93c480c7d11c68ba0a71e850da61b674,informatica_acessorios,42.0,458.0,4.0,300,16,4,20
eacafb130c0b9e628640cf86bc28475f,brinquedos,50.0,220.0,1.0,300,45,15,35
cc2de3090e4e70b255499285f2d72735,papelaria,48.0,254.0,3.0,300,24,7,14
df3ad3f81d16c72bccc160c5c81e40d3,telefonia,57.0,1311.0,2.0,50,18,6,11
907215e5a3f79b3afa2d846c6209760e,utilidades_domesticas,60.0,950.0,4.0,1205,35,9,35
b29f3f48c076dfcdc3e055b93874657f,market_place,32.0,2770.0,1.0,1150,25,28,13
bd2b6d27ce6d89e2443970dc53f6d684,informatica_acessorios,60.0,813.0,1.0,1200,23,17,28
caf1ca4c82e6ab734903a3407795f556,informatica_acessorios,56.0,732.0,3.0,225,16,13,11
cf1709a941039d6e24f0dde0978570de,automotivo,48.0,861.0,3.0,550,20,6,13
c234674e4e175c7be49f4412f97c1248,automotivo,30.0,952.0,5.0,4850,23,50,23
d059a71823fafe40e36dc1b9d7fa7819,casa_construcao,61.0,707.0,1.0,3000,30,35,30
f6f1af8bef22ed40d530548c79bbe953,ferramentas_jardim,55.0,1046.0,4.0,6033,29,36,38
c3b271f47e73d0c9ccf1b43b7606c705,moveis_decoracao,59.0,473.0,1.0,600,30,3,20
def59eb2e17b32b980b5341984f6b500,pet_shop,50.0,365.0,3.0,300,24,12,12
f4e6bfb807b4a576105982a590147673,cama_mesa_banho,54.0,624.0,2.0,367,48,4,40
f8c2617f62d3371e14acbe60d9483482,beleza_saude,29.0,455.0,1.0,450,20,6,15
9805b37a2e4983fb5dbb5c8168590c44,industria_comercio_e_negocios,47.0,563.0,2.0,2138,77,26,18
fc1d8637c0268af3db482c14b7ef8e75,cama_mesa_banho,60.0,269.0,1.0,1700,34,7,32
ad2cfa7f56da484302e01318376548a3,bebes,42.0,357.0,1.0,2950,30,10,40
fd60771c56d987cda1dc0169f4452e65,automotivo,59.0,1066.0,5.0,100,24,2,17
8ef18e8943b9f07649b045b72df449cb,brinquedos,57.0,892.0,3.0,5200,48,27,18
d6fcbd88428353e7eb9584e8cc51afc0,beleza_saude,42.0,690.0,1.0,100,16,22,24
9da6103ec4dd99a41f398b561ddf8876,utilidades_domesticas,55.0,432.0,1.0,1600,48,48,33
c935bc1beb7be8accee684358fb0d47f,instrumentos_musicais,56.0,463.0,5.0,5350,47,23,25
8cc939634b5bc1029a1aa5fe945b8666,esporte_lazer,24.0,1114.0,1.0,667,25,10,23
fc5428e8e3dbc80bf96f681ed2e95026,perfumaria,47.0,608.0,1.0,500,20,10,16
a2a61ecd4e916c3ff787c137d23957bb,utilidades_domesticas,58.0,782.0,1.0,3100,30,40,40
adf7fe64dc8fd20f0926f6f20b47de7f,esporte_lazer,23.0,2340.0,1.0,150,20,18,20
adc73ebfe461a4ec51e1b5b3338eca22,pet_shop,25.0,132.0,1.0,900,40,30,20
ebad2408485504e930678ed1af88790f,dvds_blu_ray,42.0,672.0,1.0,200,20,2,14
bc0246e1fa0a21cfceaed952d3e9cd38,automotivo,56.0,247.0,6.0,850,30,5,20
a2da86fa759178e9e58e54aa1a144e59,telefonia,57.0,777.0,5.0,350,17,4,12
dc09323879d5cfb7db6c25f6a439d5fd,moveis_decoracao,56.0,1892.0,7.0,3000,69,11,11
bbaa976a69c3a1594ebc1fc560f62978,perfumaria,46.0,489.0,1.0,728,23,15,16
b200c3a6dbe2a96c1e2f1904361763db,perfumaria,49.0,699.0,2.0,350,20,16,21
ba664def852b1416351aaf61e2c7b1a5,casa_construcao,59.0,1072.0,4.0,250,16,11,11
a8c826857439e8ab8f66884dbb015915,construcao_ferramentas_construcao,54.0,1510.0,1.0,300,16,9,11
c55065b87cbfeb89e7714d838d588afd,cama_mesa_banho,50.0,256.0,1.0,2300,40,7,30
d59435f889321f310e2e71bdb3bd466a,utilidades_domesticas,44.0,595.0,1.0,900,30,30,30
f457c5f0c72ba4cae17636c5174add2e,informatica_acessorios,54.0,573.0,2.0,150,16,4,16
d6ae8069e4a78b1dc1bfafc891a5c164,cool_stuff,42.0,2081.0,1.0,1650,35,46,21
e7248872169a7ab67e20c182aaf17976,instrumentos_musicais,60.0,327.0,1.0,5000,35,9,103
d6354128c28cc56532ba7393d9373083,esporte_lazer,38.0,203.0,1.0,1000,16,6,12
ac5e0fcc8e524a2889013ad21cdd816d,automotivo,58.0,274.0,1.0,50,16,16,12
90b58782fdd04cb829667fcc41fb65f5,moveis_escritorio,34.0,794.0,1.0,7417,102,46,11
a02d0123079f4ae96001ba2010d1a2df,construcao_ferramentas_iluminacao,57.0,771.0,1.0,12000,45,35,45
d9a5a0aa013c348c28ff4626ed6dba71,esporte_lazer,60.0,2636.0,1.0,350,17,10,17
f8da9c0748a30346a534634bbdc28bec,informatica_acessorios,59.0,576.0,1.0,100,16,8,12
e717e613d0bde7828d469455c8058172,esporte_lazer,46.0,541.0,1.0,50,16,24,13
9c1f0d2a5ac55e11b4b90416a5b34223,utilidades_domesticas,58.0,961.0,2.0,1500,35,15,35
f9d32dfeb09bfb527111ca6c7a06f2ee,cama_mesa_banho,47.0,729.0,1.0,2950,20,30,30
b1c9363781fe50f33136564c9671c17e,esporte_lazer,56.0,732.0,1.0,1500,20,20,20
f0788219c3d63c6183bbca7699ca9608,ferramentas_jardim,53.0,785.0,5.0,400,30,10,20
ef7f9080df1ef631941928033aa7b515,papelaria,39.0,74.0,1.0,100,24,7,14
f0cdabacd05bdca526b43e72376521ee,market_place,27.0,320.0,2.0,527,16,14,14
b40f2e02089486d971fe39108eacc283,informatica_acessorios,58.0,1184.0,6.0,950,22,10,15
ff9fa77f938462abd16b53c0d934099f,esporte_lazer,57.0,3469.0,1.0,300,21,19,19
ef861dd8ed8359232c38b41e4249d55c,papelaria,56.0,97.0,3.0,550,20,30,20
faa69a3ce59a6d1484410df55a93444b,bebes,29.0,1450.0,3.0,700,20,9,14
dc3503150b2bd7dbbb59168d88cd7550,malas_acessorios,45.0,218.0,1.0,600,47,10,31
98f45ca7c8c275409c14c93996fdeb07,esporte_lazer,32.0,1132.0,8.0,10200,105,15,28
be531a288d95e2b9ad1b314c7366fe81,esporte_lazer,41.0,478.0,1.0,300,18,15,13
c6f24451ab94c30ea2e17eb0d9ea5d9c,perfumaria,55.0,602.0,1.0,550,16,2,11
a917c40cbfcd114984034228fdb9cca4,beleza_saude,43.0,396.0,1.0,2475,16,14,15
ae53c522a4d40d61e15213aae5cef8d1,moveis_decoracao,38.0,672.0,3.0,2800,104,9,11
f9cbe8bae385034b464b9e22491ff68a,utilidades_domesticas,54.0,575.0,2.0,1000,20,15,18
97ac99fefa9cf4eb8f825136a89e8f40,telefonia,63.0,3883.0,1.0,370,17,6,11
ac32162917f9c1842336f4018493fb1d,pet_shop,41.0,606.0,3.0,300,16,11,16
d189fbf8b5d79a670cebcaaad68d77b2,papelaria,49.0,453.0,1.0,3000,30,10,30
ba3c7887791624fd8c3fee460dcda417,pet_shop,40.0,617.0,3.0,500,24,11,24
f9fafac43d3416d92ecc303fdeb1743d,moveis_decoracao,51.0,1039.0,2.0,2,11,11,52
a00c869d83a4d753088b7ca49ba6a74c,automotivo,55.0,160.0,1.0,1650,32,22,32
bf359473d58e90d8fc29bf8f3d282ea9,artes,37.0,606.0,1.0,350,28,4,22
9093f710f0faaffe81ccb9dd1845ac9e,utilidades_domesticas,39.0,2294.0,1.0,363,60,6,11
c714f103a677fbcc818799ae0fcda11a,eletronicos,59.0,1392.0,10.0,2100,25,9,32
d061d81f407dcbadbe325a56a93d80a3,consoles_games,29.0,361.0,1.0,110,20,3,18
f48b7a74ac33f4a15d4dcf0b549ec7a8,automotivo,59.0,651.0,5.0,5300,78,4,47
e2e9a22be498ad23b97170cbc20c477c,automotivo,39.0,360.0,1.0,14350,63,63,21
b7bea0eb38a6cd6e90c00c9bc6422193,relogios_presentes,56.0,458.0,3.0,350,25,16,16
ba1b78ee2d24870c2bb5c4be33af89eb,relogios_presentes,45.0,1181.0,4.0,450,16,11,12
a56b51724402d77b13ba844e67130c4a,construcao_ferramentas_construcao,57.0,621.0,1.0,367,38,21,23
9d324850c39429150aa7f4524983e167,automotivo,58.0,650.0,1.0,27100,50,50,50
e1c0a39b7f806727ea5121c60035ed3c,informatica_acessorios,37.0,499.0,1.0,200,18,9,16
9faf2a1491be3cd2faa18a0853a336a1,utilidades_domesticas,42.0,969.0,1.0,1100,16,30,11
e7e5d8fc71b667111b189de539ca043b,perfumaria,40.0,1239.0,1.0,130,16,4,11
c675a92a4c74be0ba60aa506ae21e47a,papelaria,60.0,1304.0,1.0,350,18,23,16
b2680b3b7e17d0d97f9f59a28b8fc54a,beleza_saude,40.0,1749.0,1.0,1650,17,28,19
e686dd2e91daebfb0bd2a43ab3f5d803,moveis_decoracao,53.0,1987.0,3.0,2500,65,8,45
ccc4bd1600ccbb62e417409efc8301c2,cool_stuff,33.0,1295.0,1.0,250,28,20,16
bc0f87cb8c6b5a23d3ab6aeb91b34273,automotivo,60.0,3575.0,2.0,200,20,4,16
e727f4d8f80efebd371b5e2fb9e5170c,relogios_presentes,54.0,537.0,1.0,2225,29,4,26
fca2e81c23d935ea664ac286eb86ccf5,perfumaria,45.0,522.0,1.0,200,22,7,14
e71ce72b19b83080d97cf4f06c90d096,esporte_lazer,57.0,1537.0,5.0,400,30,16,16
c5d2126afe1fab68d8a8ada87a270d1b,informatica_acessorios,33.0,276.0,1.0,400,18,9,16
94396cdadbac626041d3349bc6bbc558,cama_mesa_banho,48.0,302.0,2.0,350,45,16,20
c9dcb2deb4a49214eb9e72aafd096eef,brinquedos,58.0,1089.0,1.0,2650,39,17,39
b71e22caa2e31ed1309fd01850d79ea4,,,,,2900,45,10,30
cf0279aeb9c687e52ec8b0e72bb318da,cine_foto,59.0,1431.0,5.0,600,16,12,16
9d6bf1b7a541b5205e4fd5aa40282f33,relogios_presentes,58.0,662.0,2.0,250,16,11,11
98abb12338c3652fceb5a9a5e06c7f2b,automotivo,57.0,651.0,5.0,4200,77,4,47
b96665121d5d14f5da703d30f116a56c,informatica_acessorios,55.0,412.0,1.0,643,27,19,25
c32b7bfeed5a912b80e7e1fd8df8c95f,utilidades_domesticas,43.0,76.0,5.0,200,18,4,12
b6bcda8f7c2501c62c8dc56a89da666e,utilidades_domesticas,35.0,446.0,2.0,600,20,10,13
c777b9591e90c49e0745efb1051789ca,esporte_lazer,50.0,256.0,1.0,200,20,20,20
c88e123d9b0b4aca866a9ed646b7a72f,cama_mesa_banho,50.0,704.0,2.0,2908,67,15,48
f6bd09259655a78e706a0caa947299db,moveis_decoracao,45.0,568.0,1.0,300,35,10,35
e90eaf827c96655742e955fd615026ca,beleza_saude,32.0,2154.0,1.0,1650,30,12,16
9060e916ed476d0269ad330786a201ee,utilidades_domesticas,28.0,152.0,8.0,3000,57,22,20
9b1e33523029f6bde0a3fbe99d793cf4,cool_stuff,48.0,728.0,2.0,83,22,10,16
8ddf5554f2617f6324e26cb41a35f41a,beleza_saude,44.0,3435.0,1.0,400,16,2,11
fd78812672eb8dd819fad93951bdbe64,beleza_saude,60.0,630.0,2.0,187,12,7,8
d51e2b908fe3ce35d84e77bf5da363d8,fashion_bolsas_e_acessorios,54.0,577.0,5.0,300,22,13,22
cc7ab11ca8cd1a04b25d30609458ab48,moveis_decoracao,54.0,2944.0,2.0,1400,53,8,11
fad9c24cf8c042a01ea0f381957f9ea5,cool_stuff,31.0,2101.0,4.0,500,16,6,16
c56ecdd06c754c22fc5c5245d9502e30,beleza_saude,60.0,1064.0,2.0,200,16,8,11
fc35f167625d74f06ad5e5e643172cb9,relogios_presentes,63.0,258.0,9.0,200,18,10,18
b3bce4552b02817249347cc257c9e61a,relogios_presentes,59.0,374.0,7.0,200,16,2,11
a4c1d75f5db22319df894cf3f4609b81,pet_shop,53.0,1121.0,5.0,450,40,20,30
9cf421049bcfaf6983bf0dfb40831a03,artes,59.0,2165.0,2.0,600,20,10,15
c9b8a74a8865b966e660cc1f7b4e32a9,cama_mesa_banho,59.0,273.0,1.0,18050,16,10,16
a12fc4a1c79238df0015e1a0c48f0314,cama_mesa_banho,56.0,189.0,1.0,1500,46,3,34
b00a5c58d3c4139cf67ccae61feb43f8,automotivo,53.0,1145.0,6.0,3500,53,43,11
97b72ed1900f2af848c76555d62033de,eletrodomesticos,60.0,575.0,1.0,14050,55,19,46
af37cff523f7bacc47bc01c5674bf4b4,beleza_saude,25.0,1958.0,1.0,150,20,20,20
b81acdcca96f82c5ee01cb299f086a91,cama_mesa_banho,53.0,785.0,1.0,1250,35,10,20
a3451244906bcab69b25de035b3ee0a2,ferramentas_jardim,33.0,540.0,2.0,725,30,9,27
9df0e8a7eef2a38b74e6d5c0e224b11f,moveis_decoracao,31.0,635.0,1.0,28600,41,43,91
ec57a06e82b65a87a440f8b31b987993,utilidades_domesticas,57.0,394.0,1.0,1350,30,30,30
f18d999ffda9dade91f3c1b0fb9c7f83,beleza_saude,35.0,206.0,1.0,338,20,14,19
da36ad55cf57ddbc83ed6cd00f819dec,telefonia,44.0,2408.0,5.0,450,20,10,15
c18dfe3165eaa55de9ec8f462cd7556f,cama_mesa_banho,56.0,329.0,2.0,500,30,10,30
ac1edb0e0a6743cc20e6277ecfc1caf2,livros_importados,51.0,470.0,2.0,400,16,8,11
e4fd9d0fab1ed76076f69786a9b767de,eletronicos,52.0,1829.0,3.0,960,30,8,22
ba6c0daba35afe2ee11400da4ec7b3a4,beleza_saude,48.0,1247.0,2.0,1050,20,10,20
d103baa8d35783ff2772704ed17ddd45,fashion_bolsas_e_acessorios,53.0,553.0,5.0,250,16,2,20
f7a5131ee6e422257630fe35c9b7875a,esporte_lazer,51.0,1229.0,1.0,28500,105,65,25
9a55374d155f754b8e04eea54625b358,relogios_presentes,47.0,800.0,1.0,750,18,11,13
c413fa08b405af6edb9d49e85e241c08,telefonia,37.0,326.0,2.0,100,18,4,12
b09695c98d949d39cea25c5abb049fa8,informatica_acessorios,59.0,149.0,2.0,450,20,15,16
e57549e5119d3af0cef6f900464dc99c,ferramentas_jardim,48.0,1103.0,1.0,800,16,8,23
d812e997fd9190feab9f82b6af7e20de,cool_stuff,60.0,2887.0,4.0,550,16,14,20
b67a7d0ef75f52b4b76368927a3037f9,relogios_presentes,29.0,138.0,1.0,488,19,12,15
b5e6b27f639ae171cc308c3d8207f85a,esporte_lazer,46.0,670.0,4.0,1200,20,20,25
f41f2bc23bbc617dd7fe3bbe1168754a,malas_acessorios,56.0,302.0,2.0,950,42,22,26
e25a1bed3de19f42a0719cff1c771436,cama_mesa_banho,57.0,677.0,1.0,1250,19,17,22
8de310188938fc8abfe1aa7ee927ccd2,esporte_lazer,58.0,398.0,2.0,200,20,10,11
a8e7b3f6db5b8a460082c9982f9337c2,esporte_lazer,35.0,128.0,1.0,125,16,7,14
b365e38a72a4fa2b2cd83e14c0b51754,esporte_lazer,55.0,439.0,4.0,400,24,17,20
9bc5cc0e165e23d3f4824e7b02fb16e3,malas_acessorios,58.0,855.0,7.0,1150,35,14,29
bcfc64e7adc6e1ce2030d71e1af79a3e,alimentos_bebidas,48.0,587.0,1.0,200,16,11,12
f70dd37d94cc7026ca198b9d7574c7bc,alimentos_bebidas,43.0,731.0,2.0,1350,28,15,20
acb60b96f61ac79607171d1799852744,bebes,35.0,655.0,1.0,200,16,14,16
9372674c33091b1a6cbcb8ddb9c6f073,moveis_decoracao,60.0,458.0,1.0,900,30,4,20
fd28b464cf1660a67606f7b48c8c38c6,cama_mesa_banho,54.0,497.0,4.0,700,32,11,23
bdfa2e2829c9ce3595af56cec003e9e2,esporte_lazer,32.0,426.0,2.0,1067,30,29,27
cb0323c2102abd70d084c531993f8a70,perfumaria,56.0,792.0,1.0,250,20,20,20
f47a59657acd7239633ace1a5bd79551,beleza_saude,48.0,934.0,2.0,150,20,10,15
e8c111b515e74b1cbbad7b86099bf637,utilidades_domesticas,58.0,1033.0,1.0,600,55,18,37
9ddc4249779322828f89d2a9c04f7ee1,automotivo,54.0,699.0,1.0,1277,30,25,27
c4369b26f349bc301a680a89415b1344,esporte_lazer,57.0,1573.0,1.0,728,21,18,15
f646af315b0f3a597f69213537ca2199,moveis_decoracao,55.0,928.0,1.0,600,17,17,17
a4d44eb9f68b301db3a15c9a346f395c,malas_acessorios,56.0,730.0,3.0,3700,37,42,39
ee300c0281d54f57ed53d622f7e8dbff,climatizacao,33.0,824.0,1.0,1000,53,16,11
aa8e397582b49721494b929b3216b41f,esporte_lazer,47.0,1199.0,3.0,200,30,5,16
c139b099cfb2e693fba282b4cfcb5fe3,ferramentas_jardim,43.0,84.0,2.0,300,16,6,11
c9da1aa6e29221a1aabf1131aa2134e8,telefonia_fixa,35.0,984.0,3.0,290,17,8,13
9a442e31dcb07042eca00d73c1933880,fashion_bolsas_e_acessorios,58.0,719.0,2.0,350,16,2,11
b2cc0b2e9899ab21cf41e3708c285d88,beleza_saude,44.0,2339.0,1.0,3250,26,33,12
f18b61c54f1919ffa99c7ed775df2912,moveis_decoracao,58.0,598.0,1.0,200,35,10,25
b7a64f15c532c9eacbaa11cbef1bc969,moveis_decoracao,58.0,599.0,1.0,18800,60,70,60
c59e6dced23214126ac972a4a4525e87,esporte_lazer,40.0,1135.0,1.0,1155,21,22,18
d5d6b56db7971e5aeb2c676fa9821d65,cama_mesa_banho,56.0,691.0,1.0,2150,16,50,40
b42e79652dbc591a49bdd2f577b57dab,papelaria,53.0,521.0,4.0,300,21,10,15
f1406be72e14f545ee346b742bf92bd3,cool_stuff,56.0,186.0,1.0,5417,35,42,30
e2600770da5cfd446d3e971c1d41b44c,informatica_acessorios,42.0,149.0,1.0,300,50,5,20
cd304278981c392c0b5ea2de4bcb6e2b,cama_mesa_banho,51.0,673.0,1.0,1400,30,5,30
c3c63b6c88b27cb29ec5d26fb0ab7182,brinquedos,56.0,923.0,3.0,19500,45,50,45
d4fa7c305b2ffd07d12ae5a886b6cb0f,moveis_decoracao,56.0,296.0,3.0,1350,100,7,15
ff3fb423134042fbbca486b9790b4521,informatica_acessorios,30.0,357.0,1.0,83,19,8,15
db4e12399028c661997d99981af68642,brinquedos,35.0,114.0,2.0,300,50,5,35
b99e2a514ed0d9a2594decfe71da28e7,automotivo,49.0,1062.0,3.0,200,25,3,14
8cee1d824765335c48ccc515c2ecf4b8,cama_mesa_banho,54.0,385.0,2.0,900,30,9,20
a8b3b0af05abaf1bc4d318debe51f3e1,beleza_saude,60.0,516.0,1.0,1125,29,25,16
b19ef0bca7996875a1516b9d14b75883,automotivo,58.0,368.0,4.0,200,30,30,30
8ea6ac3e8afa3363c9f89a5d86508168,esporte_lazer,63.0,549.0,3.0,5200,45,25,30
ddea6741f6642c13acc25c9fb9165e55,beleza_saude,63.0,2654.0,1.0,1750,16,16,15
dd33364adc5708532277169d47a2794a,alimentos_bebidas,52.0,2160.0,1.0,1800,20,20,20
b1dc70b2d3b0d42b355529c4026a35a7,eletronicos,58.0,256.0,3.0,300,16,5,20
ca210a9b56b93ad0b8f27c41e04da8b2,cama_mesa_banho,47.0,729.0,1.0,2350,20,30,30
f4e74dfba86d9a38ceb930c9d34bbc0d,beleza_saude,54.0,1347.0,1.0,1600,30,30,16
a44edbb4226328a7a816f3460556d638,ferramentas_jardim,59.0,151.0,1.0,2100,30,30,25
e213c4ab14d85a5a4a987bb6c543a952,esporte_lazer,52.0,864.0,1.0,15600,69,57,22
f07ef9dd6e2d9a366ff30a25e210be70,telefonia_fixa,53.0,1021.0,2.0,900,20,20,20
b8faf829f47ba1f35f169da4acbdb88d,agro_industria_e_comercio,50.0,936.0,6.0,6950,36,30,33
a40675a9c6ef2410e3420483a1f8c81f,relogios_presentes,56.0,478.0,2.0,350,19,13,13
b1f6881dc1fb3b2b665cb287418ba7be,brinquedos,20.0,1760.0,1.0,800,31,10,26
b7d2c90f9161dc69fa75d22572003bc4,informatica_acessorios,40.0,478.0,1.0,825,29,14,20
ea957cac01662e146fe771920efe4921,perfumaria,49.0,132.0,1.0,386,22,19,18
c829cd4f5382dfc97d9cb71af8619e79,utilidades_domesticas,58.0,1581.0,4.0,3975,41,31,31
e8a593dee186b5c3e557e553c5325841,automotivo,60.0,713.0,1.0,1700,16,16,16
a2c75a23c2f838881dd4275c0cec519f,fashion_calcados,54.0,451.0,5.0,1650,36,37,16
ba9100151f4fc29a675a8e1ddee0764f,beleza_saude,38.0,1218.0,1.0,275,32,4,22
d605e53683803c3a25f24ac1597fdfbe,brinquedos,45.0,709.0,3.0,250,16,26,16
caa1675deee5711b3aff1e4f5946266f,eletronicos,55.0,1040.0,4.0,200,16,5,11
cca3112ce602b7fcff7589fedb1eda02,esporte_lazer,41.0,1127.0,1.0,927,23,21,20
f8328e9125f089a968fc6b36116c4bb9,esporte_lazer,45.0,1418.0,1.0,575,20,16,16
