idpedido,pagamento,tipos,parcelas,valor
e7cae8a5597c537df32f554f5b938de1,boleto,1,1,92.75
e7cae8a5597c537df32f554f5b938de1,boleto,1,1,92.75
e7ca0b469d23817d3564174fafcf56c7,credit_card,1,2,108.31
e7ca0b469d23817d3564174fafcf56c7,credit_card,1,2,108.31
e7c984c7684388a750178a7187b29cc4,credit_card,1,4,96.88
e7c984c7684388a750178a7187b29cc4,credit_card,1,4,96.88
e7c93d513c10924fe1f15a0838e4ce95,credit_card,1,2,36.77
e7c93d513c10924fe1f15a0838e4ce95,credit_card,1,2,36.77
e7c5ccfc34c262f8f9240ade57e01ed7,credit_card,1,3,113.76
e7c5ccfc34c262f8f9240ade57e01ed7,credit_card,1,3,113.76
e7c5619d9941aa825f4727fca11dd208,credit_card,1,2,220.19
e7c5619d9941aa825f4727fca11dd208,credit_card,1,2,220.19
e7c528a2df211045020684c3db8bddc4,voucher,1,1,48.95
e7c528a2df211045020684c3db8bddc4,voucher,1,1,48.95
e7c4f491f1fcc1d15480115f1b7afa57,boleto,1,1,310.21
e7c4f491f1fcc1d15480115f1b7afa57,boleto,1,1,310.21
e7c2a4bc576d34b0de11f0f0189184d8,credit_card,1,6,147.38
e7c2a4bc576d34b0de11f0f0189184d8,credit_card,1,6,147.38
e7c290bfc31d7eed478c3d3d2d4d2953,credit_card,1,1,98.04
e7c290bfc31d7eed478c3d3d2d4d2953,credit_card,1,1,98.04
e7bf6c078fcd0eac3b977d498537e2b3,boleto,1,1,317.21
e7bf6c078fcd0eac3b977d498537e2b3,boleto,1,1,317.21
e7bf5b3305b73ad31a0306f433c8dd84,credit_card,1,5,878.82
e7bf5b3305b73ad31a0306f433c8dd84,credit_card,1,5,878.82
e7bedec1d62ead92670286e03350ee2c,credit_card,1,3,493.93
e7bedec1d62ead92670286e03350ee2c,credit_card,1,3,493.93
e7be153374ee8b86fa16cd500243fe79,boleto,1,1,89.74
e7be153374ee8b86fa16cd500243fe79,boleto,1,1,89.74
e7bd3db8abefd00235d14df8ab86abef,credit_card,1,1,37.78
e7bd3db8abefd00235d14df8ab86abef,credit_card,1,1,37.78
e7bce5a1c5efd269eabdafea3013839b,credit_card,1,1,17.92
e7bce5a1c5efd269eabdafea3013839b,voucher,3,1,20.41
e7bce5a1c5efd269eabdafea3013839b,voucher,2,1,63.24
e7bce5a1c5efd269eabdafea3013839b,credit_card,1,1,17.92
e7bce5a1c5efd269eabdafea3013839b,voucher,2,1,63.24
e7bce5a1c5efd269eabdafea3013839b,voucher,3,1,20.41
e7bbb39c507d08caa0aee263d3d6ca55,credit_card,1,4,201.58
e7bbb39c507d08caa0aee263d3d6ca55,credit_card,1,4,201.58
e7bb8b6a68e9a70258374f9993b47de7,credit_card,1,4,56.34
e7bb8b6a68e9a70258374f9993b47de7,credit_card,1,4,56.34
e7b90dc72945b8cb0896e981495522d1,credit_card,1,2,69.22
e7b90dc72945b8cb0896e981495522d1,credit_card,1,2,69.22
e7b89f99a853abea7befdc9b1f9547e1,credit_card,1,3,63.13
e7b89f99a853abea7befdc9b1f9547e1,credit_card,1,3,63.13
e7b87b156cde9f1d3a765da80d093d6a,credit_card,1,1,45.09
e7b87b156cde9f1d3a765da80d093d6a,credit_card,1,1,45.09
e7b8437c3c5f2441634448e5a2a3d8fb,credit_card,1,2,161.86
e7b8437c3c5f2441634448e5a2a3d8fb,credit_card,1,2,161.86
e7b75dcb0795b77469ac7446ec900380,credit_card,1,4,62.75
e7b75dcb0795b77469ac7446ec900380,credit_card,1,4,62.75
e7b5bbd928c9dcaa3466502cd99b4907,credit_card,1,1,69.22
e7b5bbd928c9dcaa3466502cd99b4907,credit_card,1,1,69.22
e7b57c0060c5ebff9747044e5bde97a3,boleto,1,1,85.81
e7b57c0060c5ebff9747044e5bde97a3,boleto,1,1,85.81
e7b531a9c4e9bdb68edc58e15736c6ff,credit_card,1,10,647.0
e7b531a9c4e9bdb68edc58e15736c6ff,credit_card,1,10,647.0
e7b51cb01dc5e8dc9823805f84f98aba,credit_card,1,2,128.5
e7b51cb01dc5e8dc9823805f84f98aba,credit_card,1,2,128.5
e7b463065498659c48a3b2ac3b1cc6b0,credit_card,1,8,251.68
e7b463065498659c48a3b2ac3b1cc6b0,credit_card,1,8,251.68
e7b37c6ebe192cfd1f83e92ac4413f2b,credit_card,1,3,38.62
e7b37c6ebe192cfd1f83e92ac4413f2b,credit_card,1,3,38.62
e7b3238f912e9efb45f970a33d3ac10c,credit_card,1,6,353.62
e7b3238f912e9efb45f970a33d3ac10c,credit_card,1,6,353.62
e7b2fd1afe0ea1687d1766b2b4f2d197,credit_card,1,1,147.99
e7b2fd1afe0ea1687d1766b2b4f2d197,credit_card,1,1,147.99
e7b01e38e214dfdeaa5c9c98f911a7e4,credit_card,1,10,144.29
e7b01e38e214dfdeaa5c9c98f911a7e4,voucher,2,1,33.2
e7b01e38e214dfdeaa5c9c98f911a7e4,voucher,2,1,33.2
e7b01e38e214dfdeaa5c9c98f911a7e4,credit_card,1,10,144.29
e7af9428d8b5d65f0fd7d3eb98595308,boleto,1,1,171.29
e7af9428d8b5d65f0fd7d3eb98595308,boleto,1,1,171.29
e7ae5aa5c6aee358cae7da910d48fe36,boleto,1,1,44.53
e7ae5aa5c6aee358cae7da910d48fe36,boleto,1,1,44.53
e7ae3271e5b38526b2bfdfb2d7695689,boleto,1,1,90.78
e7ae3271e5b38526b2bfdfb2d7695689,boleto,1,1,90.78
e7ae11a316ccfd7689dae760479ec0da,credit_card,1,1,129.19
e7ae11a316ccfd7689dae760479ec0da,credit_card,1,1,129.19
e7adaca753bdafdfdee9f2ecc2effd33,credit_card,1,1,237.24
e7adaca753bdafdfdee9f2ecc2effd33,credit_card,1,1,237.24
e7ad5555cd68853b98cff91be575f605,credit_card,1,5,53.4
e7ad5555cd68853b98cff91be575f605,credit_card,1,5,53.4
e7ad3898894027b09ce153449f7bc10d,credit_card,1,8,285.94
e7ad3898894027b09ce153449f7bc10d,credit_card,1,8,285.94
e7ac1f7da9fc50f093b196993cb761e3,credit_card,1,4,42.5
e7ac1f7da9fc50f093b196993cb761e3,credit_card,1,4,42.5
e7abb502445a0ba93c9b41be49573b5a,credit_card,1,3,79.56
e7abb502445a0ba93c9b41be49573b5a,credit_card,1,3,79.56
e7ab9d07de87ce3d09009cc0acc238fb,credit_card,1,2,70.89
e7ab9d07de87ce3d09009cc0acc238fb,credit_card,1,2,70.89
e7ab20977cf6ea5cc4a63b3ecf897dd3,credit_card,1,10,1511.86
e7ab20977cf6ea5cc4a63b3ecf897dd3,credit_card,1,10,1511.86
e7aa8ec1453b9d7fa35da99ee0f22e65,credit_card,1,6,1038.9
e7aa8ec1453b9d7fa35da99ee0f22e65,credit_card,1,6,1038.9
e7a9fabed044b8b1a75e6b95dba9bd92,credit_card,1,1,153.7
e7a9fabed044b8b1a75e6b95dba9bd92,credit_card,1,1,153.7
e7a9a4e0aae16d3a2f05bf2e75cf678d,boleto,1,1,91.23
e7a9a4e0aae16d3a2f05bf2e75cf678d,boleto,1,1,91.23
e7a90091a5751ae67d5c457f53bda1fc,credit_card,1,1,58.17
e7a90091a5751ae67d5c457f53bda1fc,credit_card,1,1,58.17
e7a8ad4c0e5f135b0e6502878f493e2d,credit_card,1,4,357.03
e7a8ad4c0e5f135b0e6502878f493e2d,credit_card,1,4,357.03
e7a7c3f23a94a1094f891ae30eeeccd3,credit_card,1,5,168.37
e7a7c3f23a94a1094f891ae30eeeccd3,credit_card,1,5,168.37
e7a65544a6dae490049ce2d3ce4af13d,credit_card,1,1,66.79
e7a65544a6dae490049ce2d3ce4af13d,credit_card,1,1,66.79
e7a653f38cb6073d04fbaff18f35d6c3,credit_card,1,2,25.01
e7a653f38cb6073d04fbaff18f35d6c3,credit_card,1,2,25.01
e7a65190baa4e6fd192246157c0b81fb,credit_card,1,5,53.83
e7a65190baa4e6fd192246157c0b81fb,credit_card,1,5,53.83
e7a5b08343ce36f0ad6d18c46a7df5f8,credit_card,1,1,50.35
e7a5b08343ce36f0ad6d18c46a7df5f8,credit_card,1,1,50.35
e7a5701bb4e7ef276c46b8bc82100d14,credit_card,1,4,61.22
e7a5701bb4e7ef276c46b8bc82100d14,credit_card,1,4,61.22
e7a55313688a902f5ae012231d686f37,credit_card,1,2,75.43
e7a55313688a902f5ae012231d686f37,credit_card,1,2,75.43
e7a494d97325d27783d2cb0baa6aef1c,credit_card,1,1,47.68
e7a494d97325d27783d2cb0baa6aef1c,credit_card,1,1,47.68
e7a494d4b7aa999d59f8f2e6809a5270,credit_card,1,3,75.23
e7a494d4b7aa999d59f8f2e6809a5270,credit_card,1,3,75.23
e7a399d4c4bdaa4f83d736becb1ceebb,credit_card,1,6,320.44
e7a399d4c4bdaa4f83d736becb1ceebb,credit_card,1,6,320.44
e7a2b8d18d8cf1501a61b55d6f154346,credit_card,1,3,165.94
e7a2b8d18d8cf1501a61b55d6f154346,credit_card,1,3,165.94
e7a1c10937aa6080039693c6dd27387d,credit_card,1,1,304.38
e7a1c10937aa6080039693c6dd27387d,credit_card,1,1,304.38
e7a1117eec05af2eb6dd62bd7fd864c2,credit_card,1,4,43.13
e7a1117eec05af2eb6dd62bd7fd864c2,credit_card,1,4,43.13
e7a0d968e1490c9d5c075df5f3e751ce,credit_card,1,1,94.74
e7a0d968e1490c9d5c075df5f3e751ce,credit_card,1,1,94.74
e79f873315375aad54aa74ee8119dc40,boleto,1,1,36.96
e79f873315375aad54aa74ee8119dc40,boleto,1,1,36.96
e79e9586e0286172870edc4c3f428966,credit_card,1,4,203.77
e79e9586e0286172870edc4c3f428966,credit_card,1,4,203.77
e79e5fa889ba35a56c0155d5a447857c,credit_card,1,1,93.8
e79e5fa889ba35a56c0155d5a447857c,credit_card,1,1,93.8
e79df67f75682fe73238128b710c4328,credit_card,1,8,303.22
e79df67f75682fe73238128b710c4328,credit_card,1,8,303.22
e79ce960e58239f855503114732d9d09,credit_card,1,2,48.73
e79ce960e58239f855503114732d9d09,credit_card,1,2,48.73
e79a40fa21cb8034a56c7e38d7beb090,credit_card,1,1,25.29
e79a40fa21cb8034a56c7e38d7beb090,credit_card,1,1,25.29
e79714832b01797085c10409669150d5,credit_card,1,1,118.35
e79714832b01797085c10409669150d5,credit_card,1,1,118.35
e794b6f8bc2c405d7a2038f44b32a5d9,credit_card,1,1,129.22
e794b6f8bc2c405d7a2038f44b32a5d9,credit_card,1,1,129.22
e79482cdab6fba3d35fd8293343e5aa7,boleto,1,1,60.09
e79482cdab6fba3d35fd8293343e5aa7,boleto,1,1,60.09
e793e2ffd549447018149bce4de2850c,credit_card,1,3,36.69
e793e2ffd549447018149bce4de2850c,credit_card,1,3,36.69
e793ab3ca23d5c9cabf0278e50dfa41a,credit_card,1,1,148.23
e793ab3ca23d5c9cabf0278e50dfa41a,credit_card,1,1,148.23
e7938bd84b6b7a281bce96a5bc2340f8,credit_card,1,5,155.98
e7938bd84b6b7a281bce96a5bc2340f8,credit_card,1,5,155.98
e7936a401afbee6c79803b3b554392e4,credit_card,1,1,267.68
e7936a401afbee6c79803b3b554392e4,credit_card,1,1,267.68
e7933ced79cabb10566bfaecb47dd4e3,credit_card,1,4,49.09
e7933ced79cabb10566bfaecb47dd4e3,credit_card,1,4,49.09
e79251fae4e104ec51b1ba71a53bed1a,credit_card,1,2,29.1
e79251fae4e104ec51b1ba71a53bed1a,credit_card,1,2,29.1
e7924c9e5666d9e9e2a9196bd1527870,boleto,1,1,28.75
e7924c9e5666d9e9e2a9196bd1527870,boleto,1,1,28.75
e79151590aa7ee3040361aa72796c4b4,boleto,1,1,157.3
e79151590aa7ee3040361aa72796c4b4,boleto,1,1,157.3
e78e6c2d9d913cda60562cd825c90374,credit_card,1,4,602.88
e78e6c2d9d913cda60562cd825c90374,credit_card,1,4,602.88
e78dfb6eab229b4cf81d3f6bcf0c9e49,credit_card,1,10,336.72
e78dfb6eab229b4cf81d3f6bcf0c9e49,voucher,2,1,50.0
e78dfb6eab229b4cf81d3f6bcf0c9e49,credit_card,1,10,336.72
e78dfb6eab229b4cf81d3f6bcf0c9e49,voucher,2,1,50.0
e78d0e875295cd716415732e63b6291b,boleto,1,1,136.99
e78d0e875295cd716415732e63b6291b,boleto,1,1,136.99
e78ce48c9cd4e84041cfe6bed8be2000,credit_card,1,1,36.85
e78ce48c9cd4e84041cfe6bed8be2000,credit_card,1,1,36.85
e78cde66f03731202b0f5e082b0b0cff,credit_card,1,1,24.23
e78cde66f03731202b0f5e082b0b0cff,credit_card,1,1,24.23
e78cb558fcb803bfa9fd0e4325bc94d4,credit_card,1,3,157.04
e78cb558fcb803bfa9fd0e4325bc94d4,credit_card,1,3,157.04
e78b67e290369f9663f14d37b7f64c52,boleto,1,1,57.68
e78b67e290369f9663f14d37b7f64c52,boleto,1,1,57.68
e78a6ebf08a820b5ce4a82208d912130,credit_card,1,3,101.93
e78a6ebf08a820b5ce4a82208d912130,credit_card,1,3,101.93
e789b08c3fb5797b52856358c169f9c8,boleto,1,1,31.05
e789b08c3fb5797b52856358c169f9c8,boleto,1,1,31.05
e7880483473ee0eec85a50d7052cde61,credit_card,1,3,205.56
e7880483473ee0eec85a50d7052cde61,credit_card,1,3,205.56
e787fdb675e6270d22aa2a7e77d8cc10,boleto,1,1,62.41
e787fdb675e6270d22aa2a7e77d8cc10,boleto,1,1,62.41
e787cf3437f6f847e25838682a4696a6,boleto,1,1,73.91
e787cf3437f6f847e25838682a4696a6,boleto,1,1,73.91
e78777ae8bbd5574ac03f4fd12e5daed,credit_card,1,3,436.4
e78777ae8bbd5574ac03f4fd12e5daed,credit_card,1,3,436.4
e78706c568df0b17042c66fa72a7260c,credit_card,1,2,128.24
e78706c568df0b17042c66fa72a7260c,credit_card,1,2,128.24
e7869ef0f308ee59d80cbef29044e126,boleto,1,1,129.53
e7869ef0f308ee59d80cbef29044e126,boleto,1,1,129.53
e7867b5ca3daf3a407198e08f3755781,boleto,1,1,24.84
e7867b5ca3daf3a407198e08f3755781,boleto,1,1,24.84
e78664f2a1feab812e748b0d19162c46,boleto,1,1,38.17
e78664f2a1feab812e748b0d19162c46,boleto,1,1,38.17
e78602addbd8567873e9ad519d11ad9c,credit_card,1,9,96.8
e78602addbd8567873e9ad519d11ad9c,credit_card,1,9,96.8
e785d10e3015fc46666c06b2e0f057dd,credit_card,1,2,100.43
e785d10e3015fc46666c06b2e0f057dd,credit_card,1,2,100.43
e7859e16ed08be3d7231bcb239b8903e,credit_card,1,7,147.34
e7859e16ed08be3d7231bcb239b8903e,credit_card,1,7,147.34
e7854a5534bfca3560750cc39a728042,credit_card,1,2,183.53
e7854a5534bfca3560750cc39a728042,credit_card,1,2,183.53
e7841f8a7d91020befe0310b6e226857,credit_card,1,1,26.39
e7841f8a7d91020befe0310b6e226857,credit_card,1,1,26.39
e7834b339f0ee60fd64151e9ca2c6376,boleto,1,1,52.18
e7834b339f0ee60fd64151e9ca2c6376,boleto,1,1,52.18
e782b3ed8e69a2cc4eff66e965c1e8bd,credit_card,1,1,102.3
e782b3ed8e69a2cc4eff66e965c1e8bd,credit_card,1,1,102.3
e781bc7ac959969446407858e838fe56,credit_card,1,4,260.59
e781bc7ac959969446407858e838fe56,credit_card,1,4,260.59
e780dd8de5b1d2e678c7cac395f0382b,boleto,1,1,53.7
e780dd8de5b1d2e678c7cac395f0382b,boleto,1,1,53.7
e78088a3b62d70382758f12a326a8503,credit_card,1,5,57.91
e78088a3b62d70382758f12a326a8503,credit_card,1,5,57.91
e7803fdf4f98120deed486a41a0f4fa9,credit_card,1,3,81.72
e7803fdf4f98120deed486a41a0f4fa9,credit_card,1,3,81.72
e78008ab9ec891077c0b9e1bb4cc9f29,boleto,1,1,23.71
e78008ab9ec891077c0b9e1bb4cc9f29,boleto,1,1,23.71
e77f560df130ed0c0170ca3c556ea1d5,credit_card,1,1,90.18
e77f560df130ed0c0170ca3c556ea1d5,credit_card,1,1,90.18
e77f09ad0e02176a15af6981ee2d8ea0,credit_card,1,5,454.8
e77f09ad0e02176a15af6981ee2d8ea0,credit_card,1,5,454.8
e77eb7578799cc588feca0f6cf56a49e,voucher,2,1,5.23
e77eb7578799cc588feca0f6cf56a49e,voucher,2,1,5.23
e77eb7578799cc588feca0f6cf56a49e,voucher,1,1,12.55
e77eb7578799cc588feca0f6cf56a49e,voucher,1,1,12.55
e77e25ad4185ce8fba142eafcd1442da,credit_card,1,10,523.31
e77e25ad4185ce8fba142eafcd1442da,credit_card,1,10,523.31
e77d85bec584c36b9558adc732947c76,boleto,1,1,124.22
e77d85bec584c36b9558adc732947c76,boleto,1,1,124.22
e77b736410809924bdd6ceea09559cfb,boleto,1,1,34.0
e77b736410809924bdd6ceea09559cfb,boleto,1,1,34.0
e77b2b3ed9f949ad731cb0cc10a59000,credit_card,1,1,32.0
e77b2b3ed9f949ad731cb0cc10a59000,credit_card,1,1,32.0
e778ff1d0d9c3fced0e2af730435dde4,credit_card,1,1,87.18
e778ff1d0d9c3fced0e2af730435dde4,credit_card,1,1,87.18
e778abcc21ac8c885cf25e865e3ac49b,credit_card,1,1,36.78
e778abcc21ac8c885cf25e865e3ac49b,credit_card,1,1,36.78
e776b74b3a3d027e47ecd39ea6a1d737,credit_card,1,4,89.17
e776b74b3a3d027e47ecd39ea6a1d737,credit_card,1,4,89.17
e776adc60e8c76f0cd807332525d8cd1,credit_card,1,1,73.83
e776adc60e8c76f0cd807332525d8cd1,credit_card,1,1,73.83
e7769dad49f530a8ef12ff975719c27f,credit_card,1,2,31.77
e7769dad49f530a8ef12ff975719c27f,credit_card,1,2,31.77
e77667e4e913dd81cbd1eb473c01fee0,credit_card,1,2,162.44
e77667e4e913dd81cbd1eb473c01fee0,credit_card,1,2,162.44
e775e2a68408d7fa3fc0297268f1abf4,credit_card,1,1,298.18
e775e2a68408d7fa3fc0297268f1abf4,credit_card,1,1,298.18
e77577d115ded33e62a5874c383452a4,credit_card,1,2,31.75
e77577d115ded33e62a5874c383452a4,credit_card,1,2,31.75
e7754b4de1276192babdbbf45647cefb,credit_card,1,1,92.57
e7754b4de1276192babdbbf45647cefb,credit_card,1,1,92.57
e7744f6b47fb7de31a60035c997d3956,credit_card,1,3,285.54
e7744f6b47fb7de31a60035c997d3956,credit_card,1,3,285.54
e7741e6bb1dfbc9d36e13da26d517d4c,credit_card,1,8,676.84
e7741e6bb1dfbc9d36e13da26d517d4c,credit_card,1,8,676.84
e773828baa347406cab28b4666ecc869,credit_card,1,3,140.45
e773828baa347406cab28b4666ecc869,credit_card,1,3,140.45
e7720e61a7b5077592d07d61c313e559,credit_card,1,3,64.01
e7720e61a7b5077592d07d61c313e559,credit_card,1,3,64.01
e77070db7fd22ebeaba41a390fe93a53,boleto,1,1,46.64
e77070db7fd22ebeaba41a390fe93a53,boleto,1,1,46.64
e76d6d6fbbef90b49c986259f44d2c20,credit_card,1,5,118.03
e76d6d6fbbef90b49c986259f44d2c20,credit_card,1,5,118.03
e76aec3ee261c5d2badb4c971b4e44cb,credit_card,1,1,60.27
e76aec3ee261c5d2badb4c971b4e44cb,credit_card,1,1,60.27
e768f86beb709ac3477b8c5ef5d265e0,boleto,1,1,167.43
e768f86beb709ac3477b8c5ef5d265e0,boleto,1,1,167.43
e7673cc4ac15a894f6d03cef60d88fcd,boleto,1,1,105.71
e7673cc4ac15a894f6d03cef60d88fcd,boleto,1,1,105.71
e7666f6bc0e98144ecc793ddbbdccc08,credit_card,1,8,88.8
e7666f6bc0e98144ecc793ddbbdccc08,credit_card,1,8,88.8
e7666167df3a8011289e3980afcacf13,credit_card,1,4,164.8
e7666167df3a8011289e3980afcacf13,credit_card,1,4,164.8
e76486ae393e8df3d75bf770d3fc6407,boleto,1,1,138.6
e76486ae393e8df3d75bf770d3fc6407,boleto,1,1,138.6
e7645f2073cac65748cf53c69d5abea9,credit_card,1,1,67.5
e7645f2073cac65748cf53c69d5abea9,credit_card,1,1,67.5
e76334c93e9af507d48bc63dba788ae1,credit_card,1,2,61.52
e76334c93e9af507d48bc63dba788ae1,credit_card,1,2,61.52
e762633655ca1d869d2036864e96fb6f,credit_card,1,3,118.35
e762633655ca1d869d2036864e96fb6f,credit_card,1,3,118.35
e76180345fb828eab6371bd9cb478529,credit_card,1,2,133.21
e76180345fb828eab6371bd9cb478529,credit_card,1,2,133.21
e761005140dd93f80bffda9f13eb3c7d,credit_card,1,3,48.69
e761005140dd93f80bffda9f13eb3c7d,credit_card,1,3,48.69
e760cfb29c60e22956a48ad4c4e6a639,boleto,1,1,31.84
e760cfb29c60e22956a48ad4c4e6a639,boleto,1,1,31.84
e760839bf2e95526c08cd98abaa16804,boleto,1,1,93.85
e760839bf2e95526c08cd98abaa16804,boleto,1,1,93.85
e760819ccdf8e117a260fa50842b4832,credit_card,1,3,74.16
e760819ccdf8e117a260fa50842b4832,credit_card,1,3,74.16
e75fa6144e2d8bfb834bba12ac534788,credit_card,1,1,71.96
e75fa6144e2d8bfb834bba12ac534788,credit_card,1,1,71.96
e75f1da586f734da31fb56a851068857,credit_card,1,7,77.57
e75f1da586f734da31fb56a851068857,credit_card,1,7,77.57
e75f1bbf23dbdb449cd179f07abb8eaf,credit_card,1,3,76.66
e75f1bbf23dbdb449cd179f07abb8eaf,credit_card,1,3,76.66
e75ef7ac6943083f9e83d1968f127420,credit_card,1,4,215.41
e75ef7ac6943083f9e83d1968f127420,credit_card,1,4,215.41
e75d059453904de3d7f754515669b3e7,credit_card,1,1,70.28
e75d059453904de3d7f754515669b3e7,credit_card,1,1,70.28
e75c86c6a3956189c2c40685452ae75e,credit_card,1,3,98.82
e75c86c6a3956189c2c40685452ae75e,credit_card,1,3,98.82
e75bd2f9adb46257d65d9e916355326a,credit_card,1,3,92.19
e75bd2f9adb46257d65d9e916355326a,credit_card,1,3,92.19
e75b1f78d337cb36abc23dfd50d649de,credit_card,1,8,110.67
e75b1f78d337cb36abc23dfd50d649de,credit_card,1,8,110.67
e75a94d6e8bdba1aa2a9946c3837a636,voucher,1,1,17.85
e75a94d6e8bdba1aa2a9946c3837a636,voucher,1,1,17.85
e75a7233bc67f958969f8c0cc950b999,credit_card,1,1,89.54
e75a7233bc67f958969f8c0cc950b999,credit_card,1,1,89.54
e759e1b127010b3f3da189a919ae300c,voucher,2,1,10.87
e759e1b127010b3f3da189a919ae300c,voucher,2,1,10.87
e759e1b127010b3f3da189a919ae300c,voucher,1,1,39.47
e759e1b127010b3f3da189a919ae300c,voucher,1,1,39.47
e759d96cc6fa319a134b392a787b2b64,credit_card,1,4,237.59
e759d96cc6fa319a134b392a787b2b64,credit_card,1,4,237.59
e7591928e884f24aa164ee55fd05d56d,credit_card,1,4,334.78
e7591928e884f24aa164ee55fd05d56d,credit_card,1,4,334.78
e758dcd9bd08272ffb2f985926579539,credit_card,1,1,226.74
e758dcd9bd08272ffb2f985926579539,credit_card,1,1,226.74
e756c16a8426f61eb4298bd6f590556b,credit_card,1,1,110.26
e756c16a8426f61eb4298bd6f590556b,credit_card,1,1,110.26
e7567e43caf379d79065cbb612f06554,credit_card,1,4,221.35
e7567e43caf379d79065cbb612f06554,credit_card,1,4,221.35
e7541d63acc69eb0bffae073a401b6ea,credit_card,1,1,20.75
e7541d63acc69eb0bffae073a401b6ea,credit_card,1,1,20.75
e7541673fccb361d1221c62bb45ad1cb,credit_card,1,1,75.85
e7541673fccb361d1221c62bb45ad1cb,credit_card,1,1,75.85
e7535e2fc78c71f46b16b5331afae90f,boleto,1,1,82.43
e7535e2fc78c71f46b16b5331afae90f,boleto,1,1,82.43
e752e06086626026b152f99c6f51fb65,credit_card,1,1,20.27
e752e06086626026b152f99c6f51fb65,credit_card,1,1,20.27
e7522d7d44b7cdc7e33f08062d37d269,boleto,1,1,157.45
e7522d7d44b7cdc7e33f08062d37d269,boleto,1,1,157.45
e751df080556bc6d287bfb067be23393,boleto,1,1,67.5
e751df080556bc6d287bfb067be23393,boleto,1,1,67.5
e751ba1264eb343ed364486c2fde3e58,credit_card,1,8,208.2
e751ba1264eb343ed364486c2fde3e58,credit_card,1,8,208.2
e7519cd023554b4884a8df704a4ed7b9,credit_card,1,3,308.42
e7519cd023554b4884a8df704a4ed7b9,credit_card,1,3,308.42
e750c043ac98c8eb957cb52789f126b0,credit_card,1,4,144.0
e750c043ac98c8eb957cb52789f126b0,credit_card,1,4,144.0
e7502198c4c3631116855ae6a8df1725,credit_card,1,2,275.96
e7502198c4c3631116855ae6a8df1725,credit_card,1,2,275.96
e75011be2ec3dec23d2ed6757d35c792,credit_card,1,10,480.46
e75011be2ec3dec23d2ed6757d35c792,credit_card,1,10,480.46
e74fc2142d294fafad4237ffd8b034f9,credit_card,1,2,38.29
e74fc2142d294fafad4237ffd8b034f9,credit_card,1,2,38.29
e74f2f5d0d5b389e7ec83948628a2b9c,credit_card,1,1,77.51
e74f2f5d0d5b389e7ec83948628a2b9c,credit_card,1,1,77.51
e74f16cd18d4e5b3dfbcc81e880430d9,credit_card,1,1,176.71
e74f16cd18d4e5b3dfbcc81e880430d9,credit_card,1,1,176.71
e74ec53d6094ebeeefe46e785d0eb197,boleto,1,1,147.13
e74ec53d6094ebeeefe46e785d0eb197,boleto,1,1,147.13
e74dce994d1d4b754ec4a4e709b8b65b,credit_card,1,5,52.09
e74dce994d1d4b754ec4a4e709b8b65b,credit_card,1,5,52.09
e74d9394729b685d668169c86cd0b30c,credit_card,1,4,229.65
e74d9394729b685d668169c86cd0b30c,credit_card,1,4,229.65
e74d9198ddaddfc8e8090f5028697eaa,credit_card,1,2,70.44
e74d9198ddaddfc8e8090f5028697eaa,credit_card,1,2,70.44
e74d46b7bf8761d0fabbb6bb8b94ea82,boleto,1,1,116.06
e74d46b7bf8761d0fabbb6bb8b94ea82,boleto,1,1,116.06
e74cddc9bc11794b017044166896d69f,credit_card,1,1,35.85
e74cddc9bc11794b017044166896d69f,credit_card,1,1,35.85
e74c8d6962373b0c0e984e97fe2fa674,credit_card,1,4,129.0
e74c8d6962373b0c0e984e97fe2fa674,credit_card,1,4,129.0
e74c5411558a7a26de918d23a07e1cef,debit_card,1,1,42.86
e74c5411558a7a26de918d23a07e1cef,debit_card,1,1,42.86
e74c3bd7b23859cb5dcd7ba8e70dde74,voucher,1,1,44.75
e74c3bd7b23859cb5dcd7ba8e70dde74,voucher,1,1,44.75
e74930a3631aba0e06d1a0ca1bb470b8,boleto,1,1,69.22
e74930a3631aba0e06d1a0ca1bb470b8,boleto,1,1,69.22
e7491f08b57bef17828a270bbf0354bd,debit_card,1,1,38.69
e7491f08b57bef17828a270bbf0354bd,debit_card,1,1,38.69
e748c54b8577378ff4ec891345c9b884,credit_card,1,1,48.79
e748c54b8577378ff4ec891345c9b884,credit_card,1,1,48.79
e747b099854432937d27178c640102bf,boleto,1,1,36.78
e747b099854432937d27178c640102bf,boleto,1,1,36.78
e7475420bf383cf47bda792c4efc13c8,voucher,4,1,21.4
e7475420bf383cf47bda792c4efc13c8,voucher,3,1,46.38
e7475420bf383cf47bda792c4efc13c8,voucher,4,1,21.4
e7475420bf383cf47bda792c4efc13c8,voucher,2,1,46.38
e7475420bf383cf47bda792c4efc13c8,voucher,1,1,46.38
e7475420bf383cf47bda792c4efc13c8,voucher,1,1,46.38
e7475420bf383cf47bda792c4efc13c8,voucher,3,1,46.38
e7475420bf383cf47bda792c4efc13c8,voucher,2,1,46.38
e746b487d30866b2cbd774406f2e7d69,boleto,1,1,39.17
e746b487d30866b2cbd774406f2e7d69,boleto,1,1,39.17
e7462b52f18d6033a0b5714f2dae7e79,credit_card,1,6,228.6
e7462b52f18d6033a0b5714f2dae7e79,credit_card,1,6,228.6
e744cff6248bcb9a86e72ca9693fb3a5,credit_card,1,7,77.57
