,id_produto,categoria,tamanho_nome,tamanho_descricao,quantidade_fotos,peso_g,comprimento_cm,altura_cm,largura_cm,SK_Produto
6279,e1310a0690f541f25a1d33cf395d5407,construcao_ferramentas_iluminacao,25.0,1040.0,1.0,350,16,32,16,6280
6280,e52ba7b3c98465f5b618ed526d399357,telefonia,52.0,303.0,2.0,150,19,4,11,6281
6281,e56331a76de436e89a803efd4738a7df,bebes,59.0,1637.0,2.0,2100,62,7,35,6282
6282,ebea98c5fc701994cfef24664f1e3708,utilidades_domesticas,44.0,102.0,1.0,300,30,2,13,6283
6283,e087cb77e9a24e317f4ba08077fa6226,moveis_decoracao,60.0,2010.0,2.0,1450,69,11,11,6284
6284,8daced7e1565e80fd1b57d24ff973a61,utilidades_domesticas,57.0,229.0,1.0,2700,35,35,20,6285
6285,a3174f2bfbbeca5734474d6046d76434,relogios_presentes,38.0,607.0,3.0,600,17,11,13,6286
6286,cfba4923dc05bdeee56a049ae75d078a,cool_stuff,56.0,3035.0,1.0,1419,29,12,14,6287
6287,f5e5ad97ed609d83f1f9ef90e2d52450,market_place,46.0,265.0,2.0,200,19,6,14,6288
6288,c180a83edb2d145ec2f9b10cbd61feb5,brinquedos,60.0,915.0,5.0,1000,30,10,20,6289
6289,d465fef4e52e46bc9e04996b37789bbd,ferramentas_jardim,57.0,723.0,5.0,880,22,21,19,6290
6290,ca152649b43c4c6081853d9421c59869,informatica_acessorios,35.0,1101.0,2.0,250,42,2,30,6291
6291,ef97d55b00fb23b5e69607f999112696,utilidades_domesticas,20.0,471.0,4.0,285,19,14,11,6292
6292,a599c9fe3eab8ac297b1bab1e3b60f88,bebes,39.0,297.0,2.0,2100,75,32,23,6293
6293,cf6db73155e09a3583117d7dbeeab445,moveis_decoracao,56.0,262.0,1.0,950,40,2,30,6294
6294,a1349515a6b4241f2e09a28b5cd2c453,pet_shop,39.0,766.0,1.0,8017,51,28,39,6295
6295,cd2ea14a901da3b47b33516f3ca6929e,beleza_saude,37.0,729.0,1.0,800,21,20,16,6296
6296,db753afa921ad9943950ac46194a0031,telefonia,30.0,573.0,1.0,50,16,12,16,6297
6297,a2819e7118ad9f2108cbc5cd52157c79,automotivo,57.0,651.0,5.0,3400,78,4,47,6298
6298,fe84c88069760acf0d69497293c74f25,papelaria,51.0,755.0,2.0,250,16,5,25,6299
6299,b11456f416365fcb044ae90260691ccd,brinquedos,63.0,683.0,6.0,300,17,9,16,6300
6300,c10524227a6e64172e6eddcc91279aab,esporte_lazer,52.0,314.0,1.0,6050,60,10,60,6301
6301,a55b9bc476c34d53d8f3f27c922f6374,esporte_lazer,49.0,718.0,1.0,800,16,16,18,6302
6302,d03b85d1b98bbeb63b41182721312e17,telefonia,57.0,565.0,1.0,200,19,4,11,6303
6303,d13816a79f03bf978283d80fbeae06f8,moveis_sala,45.0,243.0,1.0,15900,67,66,61,6304
6304,8cc83a79f9db9fd5f391c6c6c5e0dc4d,telefonia,42.0,432.0,5.0,150,17,8,14,6305
6305,c1388e458b5dd74dd3fa304896e8c00d,perfumaria,45.0,285.0,1.0,250,16,14,15,6306
6306,bb5270be574487250ba3c3b742caa6e0,malas_acessorios,60.0,2071.0,6.0,1150,20,20,20,6307
6307,e25331bf25687974d6fc419b3bd576dd,utilidades_domesticas,48.0,1270.0,2.0,350,20,15,15,6308
6308,f22c326211220c21017efac98a117b2c,fashion_underwear_e_moda_praia,60.0,1511.0,6.0,500,30,16,11,6309
6309,a9a7a63a3f3c6ddc6aba7b37fa85caf4,utilidades_domesticas,30.0,725.0,3.0,800,17,21,11,6310
6310,c8c969c3a6423f48df9fde8a13e6770b,cama_mesa_banho,52.0,662.0,1.0,550,28,4,22,6311
6311,9ae571ce02784cd1dd2e3923fa636058,esporte_lazer,55.0,1350.0,1.0,18200,19,10,22,6312
6312,fd7fd78fd3cbc1b0a6370a7909c0a629,esporte_lazer,39.0,518.0,1.0,400,16,16,16,6313
6313,aeb2f7fc62c8a2a56ae6e2f1b04d4e62,perfumaria,21.0,609.0,1.0,200,17,6,12,6314
6314,ca3ae2f2ee017fcd028b593acf4b4392,utilidades_domesticas,35.0,288.0,5.0,500,20,12,15,6315
6315,f39235c3486cd7ead746fc048475495c,consoles_games,49.0,808.0,5.0,400,22,10,16,6316
6316,ecb6e29c8e01d5fbc73da1d0f12c088e,beleza_saude,43.0,1679.0,1.0,2150,33,20,17,6317
6317,9ebb48bdfe9f9c51c6c9f8a32a18d67f,esporte_lazer,46.0,3522.0,1.0,3000,29,40,29,6318
6318,926454d19f2417167bf0a9488af66a4a,esporte_lazer,40.0,1397.0,3.0,5000,100,9,23,6319
6319,e4b0320c22018a6aeacee9b991ccb1fd,,,,,200,16,2,11,6320
6320,b101b46755d3037cfa56b29f72e11a19,telefonia,51.0,866.0,6.0,500,25,10,25,6321
6321,ce7186656e3ec080cba4fb895b9b90cf,bebes,53.0,201.0,1.0,100,25,22,22,6322
6322,f538ab9eecaa662135da8cb772bc8236,,,,,1100,60,8,20,6323
6323,b4ba27d5fad6d6cde99f855d72b5afcf,eletrodomesticos,60.0,222.0,1.0,5700,55,19,46,6324
6324,a84e26c4cc7ea7884d3a81955a06cefc,papelaria,54.0,726.0,6.0,800,30,3,22,6325
6325,b0a0d47f42d23f27388952b8821a9517,moveis_decoracao,51.0,2257.0,2.0,575,63,11,11,6326
6326,a4e6e80a484adb6952b5f18a3e4bd1b8,eletronicos,57.0,408.0,1.0,1200,36,8,21,6327
6327,c04dab58e6ce58a92c23cd60c7e130ba,utilidades_domesticas,51.0,364.0,2.0,2700,87,10,30,6328
6328,e605538d760f85a1652bc128c724ab31,moveis_decoracao,63.0,268.0,1.0,8100,56,48,38,6329
6329,ffb97eb64c6fe1baada2410288c04457,perfumaria,43.0,800.0,2.0,390,22,12,15,6330
6330,cc47c0863559499f01b4cad750929d10,cool_stuff,33.0,604.0,1.0,2050,40,40,30,6331
6331,af3741580aab9876533f1c3e08aca7bb,utilidades_domesticas,46.0,1459.0,1.0,5950,44,2,26,6332
6332,b77df7139ed99ef7339229267c707f2a,automotivo,56.0,1123.0,3.0,250,16,5,11,6333
6333,d5bbfcd27daa6365834ed9d16195d64e,fashion_bolsas_e_acessorios,27.0,208.0,4.0,250,18,9,11,6334
6334,d76371ba8d578341888d9c3d61ee90f5,beleza_saude,55.0,326.0,1.0,650,19,17,15,6335
6335,be4a664850e0060b7559c67de45e8371,beleza_saude,60.0,469.0,1.0,400,17,5,17,6336
6336,96cc6d39d2114a36f318d641c3cae43d,brinquedos,49.0,323.0,2.0,250,16,20,20,6337
6337,ed506becc3430a3a6331df5b4c3eaed3,fashion_bolsas_e_acessorios,48.0,731.0,1.0,300,16,2,11,6338
6338,de99a4603fe6d195354676f800253ae1,bebes,30.0,972.0,1.0,1400,44,6,36,6339
6339,9766505cde62429c3629bb6411cd9dc4,ferramentas_jardim,45.0,356.0,1.0,900,24,13,18,6340
6340,b12c4b01322e1befea8465bdf7fe2360,brinquedos,19.0,512.0,1.0,1500,30,10,30,6341
6341,cf5c32ddb1e39da9fd4a6a919e42b6e2,relogios_presentes,47.0,673.0,7.0,175,16,12,14,6342
6342,921a192e87274fd48d2e395b0a4facea,eletronicos,42.0,214.0,1.0,300,20,15,18,6343
6343,c83960ac3483bfee74e1dd482995c3b5,brinquedos,55.0,1254.0,3.0,260,16,11,13,6344
6344,f594ea4dab18d092309463bf799398f9,brinquedos,34.0,411.0,1.0,600,34,11,29,6345
6345,9b125b82780e1bbb7716c906ff46f89b,pet_shop,63.0,785.0,1.0,800,38,4,19,6346
6346,e0e83e0b538dc1d9a1c6568d3a94034a,esporte_lazer,47.0,831.0,2.0,2300,20,20,20,6347
6347,ff6a816ae8a01312fe42dc48c7c8ead1,beleza_saude,56.0,605.0,1.0,417,25,6,16,6348
6348,d5dbb4d9ecbbf2e312169e4c8f1b57f0,agro_industria_e_comercio,41.0,934.0,1.0,5350,30,30,20,6349
6349,f8fd25407acaa78a395f224cbdc062c8,cama_mesa_banho,59.0,883.0,5.0,1600,35,8,35,6350
6350,dad27486af34282fef3bef995d0fda7b,cool_stuff,33.0,604.0,1.0,2050,42,25,15,6351
6351,ab4d0d8e7348b45ce6c791374f098eed,telefonia,58.0,818.0,6.0,350,17,4,12,6352
6352,ef70e532c5fc29ee4c3e44006819669b,malas_acessorios,46.0,242.0,3.0,480,16,30,20,6353
6353,f1d0ef439f9f2246803f89f1005ff709,cool_stuff,58.0,466.0,2.0,3833,18,35,18,6354
6354,b4aeec5cd68d7be08c15796340e29b6f,automotivo,44.0,540.0,1.0,10850,16,2,11,6355
6355,fe6f03cedd96bcbc5c8726c5963fd35c,cama_mesa_banho,48.0,639.0,1.0,1250,20,16,20,6356
6356,ee8b16196604ed47b34b094351ce68e2,bebes,47.0,235.0,2.0,9400,75,15,50,6357
6357,f51b19ef254228e5bba027d355208c4e,utilidades_domesticas,43.0,301.0,1.0,550,40,10,30,6358
6358,ed81ccd0bc6bf90922a03bd003d66db0,utilidades_domesticas,63.0,369.0,3.0,350,30,5,35,6359
6359,e1901d5d99ca951543717ea5d1940a36,cool_stuff,55.0,506.0,1.0,500,31,7,27,6360
6360,c3db113c416d50ed94fce65297d016f7,automotivo,56.0,653.0,1.0,5667,63,13,63,6361
6361,b6ae7ce782177c099c882b90df5f3d5d,eletrodomesticos,59.0,552.0,2.0,500,17,8,13,6362
6362,929f6896d3fbc8e476b46533ccab428a,telefonia,35.0,870.0,2.0,67,18,5,11,6363
6363,c0f0a0118a333081ca6786f7661c3853,cama_mesa_banho,49.0,192.0,1.0,3300,46,15,35,6364
6364,a52dba3d501f168fc53246f8f8798249,utilidades_domesticas,58.0,684.0,3.0,350,31,10,13,6365
6365,c1e27ff552754f8bcfd0095de514432f,automotivo,60.0,695.0,6.0,4550,56,11,32,6366
6366,c1b350ede922e02138912a3192bcc86d,papelaria,43.0,899.0,2.0,600,27,7,22,6367
6367,a104bff7e396a301f5f7ba9f055fa9bc,automotivo,57.0,1631.0,3.0,550,16,21,18,6368
6368,c4a6de6225217d4539c861c0b6316d86,esporte_lazer,36.0,261.0,1.0,700,27,12,49,6369
6369,ab94356394683706626f737b7c135ae1,beleza_saude,55.0,311.0,1.0,27050,60,60,45,6370
6370,b57a4072f1286a401272930c85221f91,telefonia,52.0,387.0,3.0,200,19,3,11,6371
6371,f6ebd102f55b1d6ec28eb3cb06c26210,brinquedos,56.0,326.0,2.0,600,31,8,25,6372
6372,ea9c7e08863cdaf1e40261c8b6c005a4,cama_mesa_banho,56.0,145.0,1.0,1700,31,8,24,6373
6373,cce2229eda675cb0cb95616917bbb34b,esporte_lazer,50.0,557.0,1.0,160,18,8,13,6374
6374,90c6f8e7eb269e93626beb64379a8df9,moveis_decoracao,26.0,3454.0,1.0,1400,53,8,11,6375
6375,cb624905bc39979a816f8906c70bd6bb,brinquedos,60.0,586.0,2.0,400,20,20,21,6376
6376,db5efde3ad0cc579b130d71c4b2db522,audio,40.0,232.0,1.0,6663,17,11,13,6377
6377,9d717f96236e39a3dbe6326b9d51d681,cama_mesa_banho,59.0,332.0,3.0,450,27,6,22,6378
6378,9281e35939ed4db9a1ff7001d673e510,eletrodomesticos,48.0,324.0,1.0,6200,50,22,45,6379
6379,a2a90c1a0501c5148928da33b033dee8,esporte_lazer,54.0,381.0,1.0,500,36,10,28,6380
6380,9246f7bd279121747dcb909a41f44df2,cama_mesa_banho,44.0,331.0,1.0,400,36,6,26,6381
6381,c76bc5aca848edb5d6460267176f77ee,casa_construcao,53.0,526.0,2.0,150,16,16,11,6382
6382,cca8e09ba6f2d35e44f05b3c936d644e,consoles_games,34.0,1413.0,1.0,150,20,3,18,6383
6383,8fa5bb1e4de7a63ee554487c2f2ee076,brinquedos,58.0,696.0,4.0,325,21,7,16,6384
6384,94f49b07158ceba23362f72f24e04962,cool_stuff,56.0,934.0,1.0,2200,42,25,15,6385
6385,94fb2ab4419d523ecce8e5d56676788d,consoles_games,43.0,1236.0,1.0,400,17,7,16,6386
6386,9c1e3896aec5f6c59577d451ea3bb4c6,bebidas,23.0,852.0,1.0,425,28,16,16,6387
6387,c60375672af95c47a105065af56ba16e,moveis_decoracao,25.0,249.0,3.0,2100,25,25,25,6388
6388,bd7cab8de4d7943286634023cc06f8ff,bebes,59.0,1226.0,4.0,23250,23,50,84,6389
6389,ec8ae427905e10052ee4f1e9993b6763,bebes,52.0,224.0,2.0,6200,75,15,50,6390
6390,c5d4587c8ff1775a879008a4f804eb70,cama_mesa_banho,29.0,389.0,1.0,1750,35,35,20,6391
6391,fe4098f3eb43b02ba19c15d81bde2b2d,cama_mesa_banho,55.0,315.0,2.0,1500,30,10,25,6392
6392,96d6c71675adc35bcf32f970cdffe2d6,telefonia,32.0,366.0,3.0,167,18,4,11,6393
6393,dd4bb630f241ce3910d9595b395efeb5,pet_shop,23.0,1151.0,1.0,160,16,11,11,6394
6394,be0e6c61c2bcdd9a4d022ba67fd66189,flores,54.0,186.0,2.0,250,40,20,25,6395
6395,d5a0cb2718dce03ce9c4d0de533021f7,beleza_saude,45.0,3060.0,3.0,300,23,7,15,6396
6396,c88f6f752875535d69510094205bab77,construcao_ferramentas_construcao,54.0,1781.0,3.0,1600,26,9,20,6397
6397,c4b2187a1d2bd1543f27ba3f12e56952,utilidades_domesticas,60.0,350.0,3.0,550,18,16,16,6398
6398,a9eea144b709e6d670c9bf03ffc2dc2e,beleza_saude,27.0,1384.0,1.0,900,20,8,13,6399
6399,b1e7e283a4b6203aa8adbafe09c2a521,esporte_lazer,35.0,1238.0,3.0,18100,55,40,48,6400
6400,bf065a81717b583b62536e13b5e2576d,brinquedos,63.0,1292.0,3.0,1700,16,32,46,6401
6401,c982dbea53b864f4d27c1d36f14b6053,brinquedos,19.0,328.0,3.0,600,48,10,48,6402
6402,b4766a40cc26d3a39bdb32b1c01ea5e1,esporte_lazer,45.0,1420.0,1.0,1020,26,23,20,6403
6403,99a7f15d914ad5f7432f6ccb18f95292,moveis_escritorio,30.0,886.0,1.0,19067,50,50,52,6404
6404,af680b3406a3179e4a4c2051c5384cfd,cama_mesa_banho,53.0,681.0,1.0,950,28,14,16,6405
6405,b00a32a0b42fd65efb58a5822009f629,bebes,58.0,398.0,3.0,238,20,10,15,6406
6406,c6bdd07f0a20ccd19d51de91c1551952,informatica_acessorios,48.0,561.0,3.0,300,16,8,11,6407
6407,ccdf954ce1d166f00d312d6b461c046f,bebes,52.0,1578.0,3.0,14000,45,84,54,6408
6408,c65f71634a9d0de5b4a1d7dbb6d3ae01,utilidades_domesticas,42.0,588.0,3.0,500,35,15,20,6409
6409,cb74508159c5743a4fd58445a3038a95,brinquedos,47.0,181.0,1.0,900,30,40,30,6410
6410,b78e60782639ac84cb18289231041577,fashion_bolsas_e_acessorios,34.0,400.0,5.0,200,16,9,11,6411
6411,ee6cf0274e75706751ecd4cd5e353db6,cool_stuff,53.0,1086.0,4.0,24400,71,68,24,6412
6412,f29cea85796ecb6453d24eb3b24f4b77,perfumaria,46.0,445.0,2.0,91,17,9,16,6413
6413,90d9b6d827bde953e7cc9f81bf113467,relogios_presentes,53.0,221.0,1.0,1150,30,5,30,6414
6414,bdef7736f61a507f68b31bd86ddaf69d,automotivo,56.0,690.0,5.0,1400,30,28,28,6415
6415,db51982bc43b26164c29605b8ed140d6,telefonia_fixa,20.0,286.0,3.0,100,19,3,11,6416
6416,c708ba7c6269161f89ce0683cdd7c432,relogios_presentes,60.0,379.0,3.0,300,16,2,20,6417
6417,9a8200a7f3448bfb18683080c03b54b1,cama_mesa_banho,56.0,175.0,1.0,2000,42,12,34,6418
6418,d016a1a4d0898c213be8443b0c99c784,informatica_acessorios,44.0,758.0,1.0,550,35,10,12,6419
6419,c395a11dd90b985496c100861b7c4710,cama_mesa_banho,42.0,188.0,3.0,150,16,6,20,6420
6420,92d2d88b37a70060bd536b8790d9edaa,utilidades_domesticas,48.0,242.0,5.0,5250,50,20,40,6421
6421,c4fe6560e914f2830b4a189e91202c29,esporte_lazer,41.0,871.0,1.0,400,20,50,50,6422
6422,b7103dda72118193411fe5667525c139,bebes,48.0,1420.0,2.0,800,31,43,12,6423
6423,c715ab7f66826b73cd40916d8792bad9,bebes,60.0,850.0,4.0,850,50,5,40,6424
6424,dd676d49d051ea143257c1012bc1ee3c,informatica_acessorios,23.0,746.0,1.0,350,16,16,11,6425
6425,d90e83fe1a0e31440db1dc015f1c1512,cama_mesa_banho,49.0,87.0,1.0,150,36,4,28,6426
6426,b2f041d29dd572b298f0f74de6297b6d,brinquedos,59.0,931.0,2.0,800,16,26,36,6427
6427,ce2115f0b32d5168c2e27abfe350a7a1,utilidades_domesticas,47.0,305.0,3.0,400,25,25,25,6428
6428,a84c7b893ea37674ef896fa866793e7d,cama_mesa_banho,60.0,534.0,4.0,3950,45,10,40,6429
6429,a846839e8367f61f140f082e5ffef625,cama_mesa_banho,52.0,729.0,1.0,2220,20,30,30,6430
6430,f7ffa4d2418f29ea48467e55f3a770c2,utilidades_domesticas,25.0,336.0,1.0,7225,77,36,34,6431
6431,dd8af0fcb0e10a6618ebfeaf9a988a34,informatica_acessorios,57.0,1209.0,3.0,1600,22,9,23,6432
6432,ff724c4888bdcfb01e7028066db3bb98,brinquedos,43.0,112.0,4.0,500,45,30,30,6433
6433,a2446206efccf04cc7fd1511be0ee157,perfumaria,52.0,535.0,1.0,500,20,12,15,6434
6434,b425f28bf3d41f70cc18da7a525ee65c,moveis_decoracao,40.0,719.0,1.0,600,20,10,20,6435
6435,9cc29fd22ea5b1a3e7f95ba41ae039c5,cama_mesa_banho,56.0,355.0,1.0,700,60,8,50,6436
6436,b6e352d888ba31d8999af279cd63aa24,utilidades_domesticas,42.0,337.0,2.0,1225,27,26,26,6437
6437,ae62bb0f95af63d64eae5f93dddea8d3,portateis_cozinha_e_preparadores_de_alimentos,59.0,927.0,1.0,10600,40,20,38,6438
6438,aacedc250d7cd501e3edd7550aec2ed2,moveis_decoracao,50.0,194.0,1.0,2800,50,20,40,6439
6439,a05f4c1d544848f9ee86f767c9cc0d4f,informatica_acessorios,35.0,875.0,5.0,366,20,6,15,6440
6440,927c2974fc11ccce0fcd4910175f6ca0,automotivo,58.0,980.0,1.0,200,16,12,11,6441
6441,d11945f4c91fe1cdf997b92559c7e4b1,fashion_bolsas_e_acessorios,50.0,1359.0,1.0,150,16,2,11,6442
6442,b89603272c5e7806893eb03712a0b937,moveis_decoracao,57.0,357.0,1.0,400,30,10,30,6443
6443,d5edb235c490c253cb971f0ca5a7af74,informatica_acessorios,57.0,422.0,3.0,250,16,4,20,6444
6444,d7c2baa900206125473075048a2a39ea,moveis_decoracao,55.0,435.0,4.0,705,26,16,17,6445
6445,edaa2bd93560f6d79e10b21fa2858004,moveis_decoracao,57.0,192.0,11.0,2350,36,21,36,6446
6446,bf5fe03d1ac5be6407a279b3681992ed,beleza_saude,40.0,1247.0,1.0,700,22,22,22,6447
6447,baeb8e1a680cf9e1f13557d74b6cec3d,ferramentas_jardim,20.0,2751.0,3.0,2400,31,28,15,6448
6448,cb378611bbb39f1716b4f0c335201448,malas_acessorios,39.0,632.0,6.0,16850,38,58,25,6449
6449,db26a82710b642e5d25b7ae009cdcff3,cama_mesa_banho,55.0,148.0,2.0,1200,70,10,50,6450
6450,f10d3472b287e627cf92e5ff1d8b88f2,cama_mesa_banho,34.0,339.0,1.0,900,37,23,35,6451
6451,991d9793febfe022d5db970595a99008,esporte_lazer,26.0,383.0,1.0,100,20,15,12,6452
6452,9ee8f71db966916c4bc13c3ede22c146,telefonia,55.0,679.0,3.0,150,17,8,11,6453
6453,e390a486e30fd924501447fb663de0b7,cama_mesa_banho,57.0,647.0,1.0,1000,29,8,34,6454
6454,d4fe034cde911805af12724d73fde7e0,cama_mesa_banho,53.0,867.0,1.0,1100,20,16,20,6455
6455,f3bc8b0c346a5171a82585b880ba6f29,dvds_blu_ray,55.0,886.0,1.0,200,20,2,14,6456
6456,f7e0fa615b386bc9a8b9eb52bc1fff76,informatica_acessorios,59.0,2574.0,1.0,325,21,21,21,6457
6457,e1a1aa3724c9cfbb07a6791663c2496c,construcao_ferramentas_seguranca,53.0,624.0,1.0,1150,20,20,20,6458
6458,9867ef342d95bb4f9b6ebf39bad864f7,fashion_bolsas_e_acessorios,44.0,262.0,4.0,317,24,25,21,6459
6459,cf36ff4eff95a0e88ade26f685c1f8a1,moveis_decoracao,49.0,598.0,2.0,500,80,20,20,6460
6460,b2b938c46aafdbf702d73e7edb9cb263,pet_shop,50.0,365.0,3.0,800,24,12,12,6461
6461,c7944f654db61924bb81f0e3160ab757,papelaria,55.0,441.0,2.0,8350,35,60,20,6462
6462,988b2a648a563f61225c02b494487eab,fashion_calcados,55.0,344.0,3.0,1900,36,37,16,6463
6463,d202f59ac5acd0b1dc1049b8b368cbfd,livros_tecnicos,20.0,1621.0,1.0,950,23,3,16,6464
6464,aafec8ef0f0e7bf2f2b811450df61818,fashion_bolsas_e_acessorios,52.0,437.0,6.0,200,16,9,11,6465
6465,ed7a2d60973a0c44c806f2ab9ea28b94,pet_shop,43.0,629.0,2.0,5153,47,25,34,6466
6466,930363fe8355b51e7bb4154214246561,,,,,3600,50,35,15,6467
6467,c0deba3200aa657c933dae7109403ad1,brinquedos,27.0,494.0,1.0,1000,29,29,19,6468
6468,9b2db9ec16a8a51549f32462bf973523,brinquedos,56.0,809.0,1.0,3110,33,24,43,6469
6469,c9e0665ea8ce2a04e4db1b53be9fc0d2,,,,,1683,34,21,23,6470
6470,975c79322e3ae1a967d8f5b82608ffd7,livros_importados,52.0,502.0,1.0,500,30,2,20,6471
6471,a5f6ba3fe91a2e73f10b612131cb2404,eletronicos,45.0,1057.0,3.0,138,19,17,16,6472
6472,b21239d9e018b809f9c5a9707b214235,cama_mesa_banho,50.0,362.0,1.0,850,25,15,25,6473
6473,f18333439cbbfd0ae30acf09ae09c0f0,,,,,23300,56,48,40,6474
6474,a872d8e3d5adb96808e32831578efb35,esporte_lazer,60.0,1032.0,1.0,1300,42,26,29,6475
6475,a41aeb9e79798800bc4d7984db492f2a,informatica_acessorios,57.0,3651.0,5.0,400,17,7,13,6476
6476,9095cc132e4b4b51fc6c86fd7ba352b1,moveis_decoracao,43.0,1090.0,1.0,2000,40,20,28,6477
6477,adf24c4c9e90e7054d07309a04c419d0,moveis_decoracao,56.0,1110.0,1.0,1500,105,4,15,6478
6478,959ca5782f1faf91ab505cc47fb3c808,moveis_decoracao,42.0,269.0,1.0,800,25,37,36,6479
6479,baf838eef08270cb85e35803d2ec2572,eletronicos,46.0,2303.0,1.0,145,26,7,16,6480
6480,a23331d31bc426296b09f6a373f6aab5,informatica_acessorios,40.0,781.0,3.0,50,16,12,11,6481
6481,909cbfcbd548d18e67449df6a47e73f2,malas_acessorios,40.0,856.0,3.0,600,16,30,20,6482
6482,e070a61270050c4b1b704300f331cca6,pet_shop,57.0,558.0,1.0,850,30,20,30,6483
6483,8e1446d14972eb9ba34dd6273315f419,utilidades_domesticas,59.0,1043.0,4.0,300,16,9,11,6484
6484,d63c1011f49d98b976c352955b1c4bea,beleza_saude,57.0,614.0,1.0,950,35,25,20,6485
6485,cbd0f39c794fee28d71a874538c18f77,eletrodomesticos,52.0,198.0,1.0,100,27,13,17,6486
6486,f2260011ffd0ed4238e48fc8dc2319de,eletroportateis,54.0,726.0,5.0,17600,28,35,50,6487
6487,ddae29c2be667c7c87dea454585870e1,casa_construcao,59.0,881.0,5.0,600,21,18,21,6488
6488,f58f86b3091f0a1080607870539f2e56,cama_mesa_banho,47.0,415.0,1.0,303,26,23,23,6489
6489,c4eee3eae1ec39ae9e5f25b18f0cb4b6,beleza_saude,30.0,302.0,1.0,382,18,14,14,6490
6490,8d0d157964a77396b83c879213bc38da,beleza_saude,35.0,629.0,3.0,1200,19,17,15,6491
6491,d03a2a3433372ac8f9f6649d1dacadae,beleza_saude,60.0,919.0,1.0,150,22,3,15,6492
6492,f74979233a273e0afadf48e39d0c45a4,utilidades_domesticas,52.0,374.0,1.0,1450,65,5,35,6493
6493,e146dbd6493fdfb50152400fc162f25a,esporte_lazer,38.0,1449.0,1.0,160,17,13,17,6494
6494,9123002e53f822415107f07e5dcf199f,cool_stuff,53.0,177.0,3.0,625,30,19,22,6495
6495,de6613726492b95ae1c23f0c2a0121e1,cama_mesa_banho,48.0,734.0,2.0,800,16,20,16,6496
6496,fcc54227ff8274a40686b505d5874e8c,beleza_saude,48.0,3630.0,2.0,2300,33,10,16,6497
6497,91237381e41ca4a1a25d28cc10e72204,papelaria,57.0,322.0,2.0,200,24,7,14,6498
6498,d04e48982547095af81c231c3d581cb6,relogios_presentes,56.0,528.0,2.0,292,18,10,15,6499
6499,a703c0428c3b87676470d0432bfa8443,moveis_decoracao,54.0,532.0,1.0,500,65,7,20,6500
6500,94bf3dc3d35d6e2dc1be8edffe180c59,moveis_decoracao,60.0,458.0,1.0,1100,30,4,20,6501
6501,b11308cde5c2dc1c7f2f947c62409e76,perfumaria,12.0,607.0,1.0,300,16,16,16,6502
6502,fe70b3d3e1523d468ece722d2de06de9,esporte_lazer,28.0,538.0,1.0,200,16,16,13,6503
6503,f0290bc56bf94b187683c02b638c181f,cama_mesa_banho,56.0,406.0,1.0,1650,16,10,16,6504
6504,d4c52f33c1f0cbe94b47983bc6043e23,automotivo,58.0,700.0,1.0,100,32,2,24,6505
6505,d2c7a1e57b8f3e74095798f867334b36,relogios_presentes,52.0,222.0,5.0,300,16,2,11,6506
6506,e3c74f07496dd02492854d89b277eebd,automotivo,31.0,729.0,1.0,343,19,18,18,6507
6507,d1cd40f9c1b59554cfa67b08073607fd,esporte_lazer,50.0,549.0,1.0,300,18,8,14,6508
6508,9451e630d725c4bb7a5a206b48b99486,bebes,52.0,300.0,1.0,350,31,10,12,6509
6509,e15df886b39f7ae5ed4149643bb0c8d6,papelaria,53.0,298.0,1.0,200,16,6,11,6510
6510,c39f112a4f0d855bd197c065cb42eba9,construcao_ferramentas_construcao,60.0,175.0,6.0,20200,54,20,40,6511
6511,ea43b87d74397400228d42e26adb7f24,cama_mesa_banho,24.0,417.0,1.0,300,16,12,11,6512
6512,c3b52e4afa04ca9013545b7a6996e86e,informatica_acessorios,60.0,1242.0,6.0,1150,16,13,25,6513
6513,b8eaf98e383cfed806bdedba40f84f21,esporte_lazer,42.0,892.0,1.0,1000,30,30,30,6514
6514,b363ba4802d9eca552da85a1125747eb,moveis_decoracao,41.0,397.0,3.0,6200,62,6,62,6515
6515,dafc867209fb20b8331f1edaebc95b58,esporte_lazer,57.0,1933.0,2.0,30000,88,40,48,6516
6516,f4f63288f5e6ff5cb8262bdfb626c85a,automotivo,55.0,915.0,1.0,5888,36,8,24,6517
6517,fd76f22bf3648e0dd4295e593def7664,automotivo,56.0,1383.0,2.0,1000,33,15,30,6518
6518,96b7d9d0248d6f0f688e1a1987642733,bebes,44.0,1280.0,4.0,7050,51,25,48,6519
6519,b697c503df6dc2612e7f601a189718d0,telefonia,26.0,267.0,2.0,100,17,5,14,6520
6520,a96a0642a479ed47a0ee2cf1da54d08f,moveis_escritorio,52.0,2115.0,1.0,13650,55,27,55,6521
6521,db10315b99cdff7ca831c2a44ed5b601,casa_conforto,55.0,215.0,1.0,350,45,15,35,6522
6522,fb6d1c0e458a83fe774bbdf52d704287,livros_interesse_geral,37.0,1087.0,1.0,600,17,5,28,6523
6523,abafccbe06074c732dceed6675d5a7ac,cama_mesa_banho,54.0,553.0,1.0,594,15,17,24,6524
6524,e57b2d6510f090860888171c76b42b21,perfumaria,57.0,917.0,3.0,300,18,16,17,6525
6525,993245facdeea0014e73a3e18750c123,moveis_decoracao,45.0,283.0,1.0,2050,30,30,20,6526
